AccSpeciesName,endo,wind,cache,water,ant,attach,ballistic,biotic
Elaeoluma schomburgkiana,1,0,0,0,0,0,0,1
Elaeophorbia drupifera,1,0,0,0,0,0,0,1
Elaeophorbia grandifolia,1,0,0,0,0,0,0,1
Elateriopsis oerstedii,1,0,0,0,0,0,0,1
Elatine gratioloides,0,0,0,1,0,0,0,0
Elatine hexandra,0.5,0,0,0.25,0,0.25,0,0.5
Elatine hydropiper,0.444444444444444,0,0,0.333333333333333,0,0.222222222222222,0,0.545454545454545
Elatine triandra,0.5,0,0,0,0,0.5,0,1
Elatostema rugosum,0,0,0,0,0,0,1,0
Elattostachys falcata,0.5,0,0.5,0,0,0,0,1
Elattostachys megalantha,1,0,0,0,0,0,0,1
Elattostachys microcarpa,1,0,0,0,0,0,0,1
Elattostachys xylocarpa,1,0,0,0,0,0,0,1
Eleocharis acicularis,0.333333333333333,0,0,0,0,0.666666666666667,0,0.181818181818182
Eleocharis acuta,0,0,0,1,0,0,0,0
Eleocharis compressa,0,1,0,0,0,0,0,0
Eleocharis gracilis,0,0,0,1,0,0,0,0
Eleocharis mamillata,0,0,0,0.55,0,0.45,0,0.0629370629370629
Eleocharis multicaulis,0,0,0,0.5,0,0.5,0,0.0638297872340426
Eleocharis neozelandica,0,0,0,1,0,0,0,0
Eleocharis ovata,0,0,0,0,0,1,0,0.0689655172413793
Eleocharis palustris,0.411764705882353,0,0.117647058823529,0.117647058823529,0,0.352941176470588,0,0.681818181818182
Eleocharis parvula,0,0,0,0,0,1,0,1
Eleocharis pusilla,0,0,0,1,0,0,0,0
Eleocharis quinqueflora,0,0,0,0.5,0,0.5,0,0.0638297872340426
Eleocharis sphacelata,0,0,0,1,0,0,0,0
Eleocharis uniglumis,0.294117647058824,0,0,0,0,0.705882352941177,0,0.333333333333333
Elephantomene eburnea,1,0,0,0,0,0,0,1
Elephantopus carolinianus,0,1,0,0,0,0,0,0
Elephantopus mollis,0,1,0,0,0,0,0,0
Eleusine indica,0.5,0,0,0.25,0.25,0,0,0.833333333333333
Eleutherococcus divaricatus,1,0,0,0,0,0,0,1
Eleutherococcus hypoleucus,1,0,0,0,0,0,0,1
Eleutherococcus japonicus,1,0,0,0,0,0,0,1
Eleutherococcus trichodon,1,0,0,0,0,0,0,1
Eleutherococcus trifoliatus,1,0,0,0,0,0,0,1
Elingamita johnsonii,1,0,0,0,0,0,0,1
Elissarrhena grandifolia,1,0,0,0,0,0,0,1
Elizabetha princeps,1,0,0,0,0,0,0,1
Ellipanthus hemandradenioides,1,0,0,0,0,0,0,1
Elmerrillia papuana,1,0,0,0,0,0,0,1
Elodea canadensis,0,1,0,0,0,0,0,0
Elodea nuttallii,0.5,0,0,0,0,0.5,0,1
Elsholtzia ciliata,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,1
Elvasia calophyllea,1,0,0,0,0,0,0,1
Elvasia canescens,1,0,0,0,0,0,0,1
Elvasia elvasioides,1,0,0,0,0,0,0,1
Elvasia macrostipularis,1,0,0,0,0,0,0,1
Elvasia quinqueloba,1,0,0,0,0,0,0,1
Elymus athericus,0,1,0,0,0,0,0,0
Elymus caninus,0.207792207792208,0.103896103896104,0.103896103896104,0,0,0.584415584415584,0,0.41871921182266
Elymus elymoides,0,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333
Elymus farctus,0,0.181818181818182,0,0,0,0.818181818181818,0,0.0803571428571429
Elymus hispidus,0,0.5,0,0,0,0.5,0,0.5
Elymus hystrix,0,0,1,0,0,0,0,0.5
Elymus multisetus,0,1,0,0,0,0,0,0
Elymus pungens,0,1,0,0,0,0,0,0
Elymus repens,0.375,0.1875,0.09375,0,0,0.34375,0,0.696969696969697
Elymus scaber,0,0,0,0,0,1,0,1
Elymus tenuis,0,0,0,0,0,1,0,1
Elymus violaceus,0,0,1,0,0,0,0,1
Embelia angustifolia,1,0,0,0,0,0,0,1
Embelia australiana,1,0,0,0,0,0,0,1
Embelia caulialata,1,0,0,0,0,0,0,1
Embelia curvinervia,1,0,0,0,0,0,0,1
Embelia grayi,1,0,0,0,0,0,0,1
Embelia incumbens,1,0,0,0,0,0,0,1
Embelia laeta,1,0,0,0,0,0,0,1
Embelia ribes,1,0,0,0,0,0,0,1
Embelia schimperi,1,0,0,0,0,0,0,1
Embelia upembensis,1,0,0,0,0,0,0,1
Embelia vaupelii,1,0,0,0,0,0,0,1
Embergeria grandifolia,0,1,0,0,0,0,0,0
Emex spinosa,0,0,0,0,1,0,0,0.333333333333333
Emilia sonchifolia,0,1,0,0,0,0,0,0
Emmenosperma alphitonioides,1,0,0,0,0,0,0,1
Emmotum acuminatum,1,0,0,0,0,0,0,1
Emmotum fagifolium,1,0,0,0,0,0,0,1
Emmotum floribundum,1,0,0,0,0,0,0,1
Emmotum glabrum,1,0,0,0,0,0,0,1
Emmotum nitens,1,0,0,0,0,0,0,1
Emmotum orbiculatum,1,0,0,0,0,0,0,1
Empetrum atropurpureum,1,0,0,0,0,0,0,1
Empetrum eamesii,1,0,0,0,0,0,0,1
Empetrum nigrum,0.959183673469388,0,0,0.0408163265306122,0,0,0,0.924528301886792
Empetrum rubrum,1,0,0,0,0,0,0,1
Empodisma minus,0,1,0,0,0,0,0,0
Empogona bracteata,1,0,0,0,0,0,0,1
Empogona cacondensis,1,0,0,0,0,0,0,1
Empogona kirkii,1,0,0,0,0,0,0,0.857142857142857
Empogona lanceolata,1,0,0,0,0,0,0,0.666666666666667
Empogona maputensis,1,0,0,0,0,0,0,1
Empogona ovalifolia,1,0,0,0,0,0,0,1
Encelia californica,0,1,0,0,0,0,0,0
Encephalartos ferox,1,0,0,0,0,0,0,0.666666666666667
Encephalartos gratus,1,0,0,0,0,0,0,1
Encephalartos laurentianus,1,0,0,0,0,0,0,1
Encephalartos manikensis,1,0,0,0,0,0,0,0.8
Encephalartos villosus,1,0,0,0,0,0,0,0.5
Enchylaena tomentosa,1,0,0,0,0,0,0,1
Encyclia meliosma,0,1,0,0,0,0,0,0
Endiandra acuminata,1,0,0,0,0,0,0,1
Endiandra anthropophagorum,1,0,0,0,0,0,0,1
Endiandra bellendenkerana,1,0,0,0,0,0,0,1
Endiandra bessaphila,1,0,0,0,0,0,0,1
Endiandra collinsii,1,0,0,0,0,0,0,1
Endiandra compressa,1,0,0,0,0,0,0,1
Endiandra cooperana,1,0,0,0,0,0,0,1
Endiandra cowleyana,1,0,0,0,0,0,0,1
Endiandra dichrophylla,1,0,0,0,0,0,0,1
Endiandra dielsiana,0.5,0,0.5,0,0,0,0,1
Endiandra discolor,1,0,0,0,0,0,0,1
Endiandra glauca,1,0,0,0,0,0,0,1
Endiandra globosa,1,0,0,0,0,0,0,1
Endiandra grayi,1,0,0,0,0,0,0,1
Endiandra hayesii,1,0,0,0,0,0,0,1
Endiandra hypotephra,1,0,0,0,0,0,0,1
Endiandra impressicosta,1,0,0,0,0,0,0,1
Endiandra insignis,0.5,0,0.5,0,0,0,0,1
Endiandra jonesii,1,0,0,0,0,0,0,1
Endiandra leptodendron,1,0,0,0,0,0,0,1
Endiandra limnophila,1,0,0,0,0,0,0,1
Endiandra longipedicellata,1,0,0,0,0,0,0,1
Endiandra microneura,1,0,0,0,0,0,0,1
Endiandra montana,1,0,0,0,0,0,0,1
Endiandra muelleri,1,0,0,0,0,0,0,1
Endiandra palmerstonii,1,0,0,0,0,0,0,1
Endiandra phaeocarpa,1,0,0,0,0,0,0,1
Endiandra sankeyana,0.666666666666667,0,0.333333333333333,0,0,0,0,1
Endiandra sideroxylon,1,0,0,0,0,0,0,1
Endiandra sieberi,1,0,0,0,0,0,0,1
Endiandra wolfei,1,0,0,0,0,0,0,1
Endiandra xanthocarpa,1,0,0,0,0,0,0,1
Endlicheria anomala,1,0,0,0,0,0,0,1
Endlicheria arenosa,1,0,0,0,0,0,0,1
Endlicheria arunciflora,1,0,0,0,0,0,0,1
Endlicheria aurea,1,0,0,0,0,0,0,1
Endlicheria bracteata,1,0,0,0,0,0,0,1
Endlicheria bracteolata,1,0,0,0,0,0,0,1
Endlicheria canescens,1,0,0,0,0,0,0,1
Endlicheria chalisea,1,0,0,0,0,0,0,1
Endlicheria citriodora,1,0,0,0,0,0,0,1
Endlicheria cocuirey,1,0,0,0,0,0,0,1
Endlicheria dictifarinosa,1,0,0,0,0,0,0,1
Endlicheria directonervia,1,0,0,0,0,0,0,1
Endlicheria dysodantha,1,0,0,0,0,0,0,1
Endlicheria ferruginosa,1,0,0,0,0,0,0,1
Endlicheria formosa,1,0,0,0,0,0,0,1
Endlicheria glomerata,1,0,0,0,0,0,0,1
Endlicheria gracilis,1,0,0,0,0,0,0,1
Endlicheria griseosericea,1,0,0,0,0,0,0,1
Endlicheria klugii,1,0,0,0,0,0,0,1
Endlicheria krukovii,1,0,0,0,0,0,0,1
Endlicheria levelii,1,0,0,0,0,0,0,1
Endlicheria lorastemon,1,0,0,0,0,0,0,1
Endlicheria macrophylla,1,0,0,0,0,0,0,1
Endlicheria melinonii,1,0,0,0,0,0,0,1
Endlicheria metallica,1,0,0,0,0,0,0,1
Endlicheria mishuyacensis,1,0,0,0,0,0,0,1
Endlicheria multiflora,1,0,0,0,0,0,0,1
Endlicheria paniculata,1,0,0,0,0,0,0,1
Endlicheria punctulata,1,0,0,0,0,0,0,1
Endlicheria pyriformis,1,0,0,0,0,0,0,1
Endlicheria robusta,1,0,0,0,0,0,0,1
Endlicheria rubriflora,1,0,0,0,0,0,0,1
Endlicheria ruforamula,1,0,0,0,0,0,0,1
Endlicheria sericea,1,0,0,0,0,0,0,1
Endlicheria sprucei,1,0,0,0,0,0,0,1
Endlicheria szyszylowiczii,1,0,0,0,0,0,0,1
Endlicheria tessmannii,1,0,0,0,0,0,0,1
Endlicheria tschudyana,1,0,0,0,0,0,0,1
Endlicheria verticillata,1,0,0,0,0,0,0,1
Endlicheria williamsii,1,0,0,0,0,0,0,1
Endonema retzioides,0,0,0,0,1,0,0,1
Endopleura uchi,1,0,0,0,0,0,0,1
Endospermum chinense,1,0,0,0,0,0,0,1
Endospermum diadenum,1,0,0,0,0,0,0,1
Endospermum medullosum,1,0,0,0,0,0,0,1
Endospermum myrmecophilum,1,0,0,0,0,0,0,1
Englerina concinna,1,0,0,0,0,0,0,1
Englerina cordata,1,0,0,0,0,0,0,1
Englerina inaequilatera,1,0,0,0,0,0,0,1
Englerina kapiriensis,1,0,0,0,0,0,0,1
Englerina muerensis,1,0,0,0,0,0,0,1
Englerina subquadrangularis,1,0,0,0,0,0,0,1
Englerina swynnertonii,1,0,0,0,0,0,0,1
Englerina triplinervia,1,0,0,0,0,0,0,1
Englerophytum magalismontanum,1,0,0,0,0,0,0,1
Englerophytum natalense,1,0,0,0,0,0,0,1
Enneapogon avenaceus,0,1,0,0,0,0,0,0
Enneapogon cylindricus,0,1,0,0,0,0,0,0
Enneapogon pallidus,0,1,0,0,0,0,0,0
Enneapogon polyphyllus,0,1,0,0,0,0,0,0
Ensete ventricosum,1,0,0,0,0,0,0,0.75
Entada gigas,0,0,0,1,0,0,0,0
Entada rheedei,0,0,0,1,0,0,0,0.5
Entandrophragma caudatum,1,0,0,0,0,0,0,1
Entelea arborescens,0,0,0,0,0,1,0,1
Enterolobium barnebianum,1,0,0,0,0,0,0,1
Enterolobium contortisiliquum,0.875,0,0.125,0,0,0,0,1
Enterolobium cyclocarpum,0.666666666666667,0,0.333333333333333,0,0,0,0,1
Enterolobium maximum,1,0,0,0,0,0,0,1
Enterolobium oldemanii,1,0,0,0,0,0,0,1
Enterolobium schomburgkii,1,0,0,0,0,0,0,1
Enteropogon acicularis,0,0.5,0,0,0,0.5,0,0.5
Enteropogon ramosus,0,1,0,0,0,0,0,0
Epacris alpina,0,1,0,0,0,0,0,0
Epacris microphylla,0,1,0,0,0,0,0,0
Epacris pauciflora,0,1,0,0,0,0,0,0
Epacris purpurascens,0,1,0,0,0,0,0,0
Eperua bijuga,0,0,0,1,0,0,0,0
Eperua duckeana,0,0,0,1,0,0,0,0
Eperua falcata,0,0,0.285714285714286,0,0,0,0.714285714285714,0.181818181818182
Eperua glabra,0,0,0,0,0,0,1,0
Eperua glabriflora,0,0,0,0,0,0,1,0
Eperua grandiflora,0,0,0.428571428571429,0,0,0,0.571428571428571,0.272727272727273
Eperua jenmanii,0,0,0,1,0,0,0,0
Eperua leucantha,0,0,0,0,0,0,1,0
Eperua purpurea,0,0,0,0,0,0,1,0
Eperua rubiginosa,0.2,0,0,0.2,0,0,0.6,0.111111111111111
Eperua schomburgkiana,0,0,0,1,0,0,0,0
Eperua venosa,0,0,0,1,0,0,0,0
Ephedra alata,0,1,0,0,0,0,0,0
Ephedra altissima,1,0,0,0,0,0,0,1
Ephedra americana,1,0,0,0,0,0,0,1
Ephedra aspera,0,0,1,0,0,0,0,1
Ephedra cutleri,0,0,1,0,0,0,0,1
Ephedra distachya,1,0,0,0,0,0,0,1
Ephedra foeminea,1,0,0,0,0,0,0,1
Ephedra fragilis,1,0,0,0,0,0,0,1
Ephedra frustillata,1,0,0,0,0,0,0,1
Ephedra funerea,0,0,1,0,0,0,0,1
Ephedra major,1,0,0,0,0,0,0,1
Ephedra nevadensis,0,0,1,0,0,0,0,1
Ephedra przewalskii,0,1,0,0,0,0,0,0
Ephedra strobilacea,0,1,0,0,0,0,0,0
Ephedra torreyana,0,1,0,0,0,0,0,0
Ephedra trifurca,0,1,0,0,0,0,0,0
Ephedra viridis,0,0,1,0,0,0,0,0.5
Ephedranthus amazonicus,1,0,0,0,0,0,0,1
Ephedranthus guianensis,1,0,0,0,0,0,0,1
Ephedranthus parviflorus,1,0,0,0,0,0,0,1
Ephedranthus pisocarpus,1,0,0,0,0,0,0,1
Ephippiandra madagascariensis,1,0,0,0,0,0,0,1
Ephippiocarpa orientalis,1,0,0,0,0,0,0,1
Epidendrum longicaule,0,1,0,0,0,0,0,0
Epidendrum miserum,0,1,0,0,0,0,0,0
Epigaea repens,0,0,0,0,1,0,0,1
Epilobium alpestre,0,1,0,0,0,0,0,0
Epilobium alsinifolium,0.0909090909090909,0.818181818181818,0,0.0909090909090909,0,0,0,0.00900900900900901
Epilobium alsinoides,0,1,0,0,0,0,0,0
Epilobium anagallidifolium,0.0416666666666667,0.958333333333333,0,0,0,0,0,0.0010752688172043
Epilobium angustifolium,0.445544554455446,0.326732673267327,0,0.227722772277228,0,0,0,0.0804289544235925
Epilobium angustum,0,1,0,0,0,0,0,0
Epilobium astonii,0,1,0,0,0,0,0,0
Epilobium billardiereanum,0,1,0,0,0,0,0,0
Epilobium billardierianum,0,1,0,0,0,0,0,0
Epilobium brevipes,0,1,0,0,0,0,0,0
Epilobium brunnescens,0,0.555555555555556,0,0.444444444444444,0,0,0,0
Epilobium chionanthum,0,1,0,0,0,0,0,0
Epilobium chlorifolium,0,1,0,0,0,0,0,0
Epilobium ciliatum,0.296296296296296,0.703703703703704,0,0,0,0,0,0.118518518518519
Epilobium collinum,0,1,0,0,0,0,0,0
Epilobium confertifolium,0,1,0,0,0,0,0,0
Epilobium crassum,0,1,0,0,0,0,0,0
Epilobium dodonaei,0,1,0,0,0,0,0,0
Epilobium fleischeri,0,1,0,0,0,0,0,0
Epilobium forbesii,0,1,0,0,0,0,0,0
Epilobium glabellum,0,1,0,0,0,0,0,0
Epilobium gracilipes,0,1,0,0,0,0,0,0
Epilobium gunnianum,0,1,0,0,0,0,0,0
Epilobium hirsutum,0.243781094527363,0.507462686567164,0,0.124378109452736,0,0,0.124378109452736,0.0652463382157124
Epilobium hirtigerum,0,1,0,0,0,0,0,0
Epilobium insulare,0,1,0,0,0,0,0,0
Epilobium komarovianum,0,1,0,0,0,0,0,0
Epilobium krulleanum,0,1,0,0,0,0,0,0
Epilobium lanceolatum,0,1,0,0,0,0,0,0
Epilobium macropus,0,1,0,0,0,0,0,0
Epilobium margaretiae,0,1,0,0,0,0,0,0
Epilobium matthewsii,0,1,0,0,0,0,0,0
Epilobium melanocaulon,0,1,0,0,0,0,0,0
Epilobium microphyllum,0,1,0,0,0,0,0,0
Epilobium montanum,0,0.68421052631579,0,0.105263157894737,0,0.105263157894737,0.105263157894737,0.16
Epilobium nummularifolium,0,1,0,0,0,0,0,0
Epilobium nummulariifolium,0,1,0,0,0,0,0,0
Epilobium nutans,0,1,0,0,0,0,0,0
Epilobium obscurum,0.666666666666667,0.222222222222222,0,0,0,0.111111111111111,0,0.436363636363636
Epilobium pallidiflorum,0,1,0,0,0,0,0,0
Epilobium palustre,0,0.679245283018868,0,0.320754716981132,0,0,0,0
Epilobium parviflorum,0.272727272727273,0.318181818181818,0,0.136363636363636,0,0.272727272727273,0,0.270386266094421
Epilobium pedunculare,0,1,0,0,0,0,0,0
Epilobium pernitens,0,1,0,0,0,0,0,0
Epilobium petraeum,0,1,0,0,0,0,0,0
Epilobium pictum,0,1,0,0,0,0,0,0
Epilobium porphyrium,0,1,0,0,0,0,0,0
Epilobium pubens,0,1,0,0,0,0,0,0
Epilobium purpuratum,0,1,0,0,0,0,0,0
Epilobium pycnostachyum,0,1,0,0,0,0,0,0
Epilobium roseum,0.285714285714286,0.428571428571429,0,0.285714285714286,0,0,0,0.307692307692308
Epilobium rostratum,0,1,0,0,0,0,0,0
Epilobium rotundifolium,0,1,0,0,0,0,0,0
Epilobium tasmanicum,0,1,0,0,0,0,0,0
Epilobium tetragonum,0.323943661971831,0.225352112676056,0,0,0,0.338028169014085,0.112676056338028,0.40952380952381
Epilobium wilsonii,0,1,0,0,0,0,0,0
Epipactis atrorubens,0,1,0,0,0,0,0,0
Epipactis helleborine,0,1,0,0,0,0,0,0
Epipactis microphylla,0,1,0,0,0,0,0,0
Epipactis muelleri,0,1,0,0,0,0,0,0
Epipactis palustris,0,1,0,0,0,0,0,0
Epipactis purpurata,0,1,0,0,0,0,0,0
Epiphyllum grandilobum,1,0,0,0,0,0,0,1
Epiphyllum hookeri,1,0,0,0,0,0,0,1
Epiphyllum phyllanthus,1,0,0,0,0,0,0,1
Epipogium aphyllum,0,1,0,0,0,0,0,0
Epipremnum amplissimum,1,0,0,0,0,0,0,1
Epipremnum pinnatum,1,0,0,0,0,0,0,1
Eragrostis articulata,0,0,1,0,0,0,0,1
Eragrostis cilianensis,0,0,0,0,0,1,0,0.2
Eragrostis cumingii,0,0,0,0,1,0,0,1
Eragrostis minor,0,0.5,0,0,0,0.5,0,0.5
Eragrostis pectinacea,0,1,0,0,0,0,0,0
Eragrostis pilosa,0,0.5,0,0,0,0.5,0,0.5
Eragrostis refracta,0,1,0,0,0,0,0,0
Eragrostis viscosa,0,0,0,0,1,0,0,1
Eranthis hyemalis,0,0.25,0,0.5,0,0.125,0.125,0.0833333333333333
Ercilla syncarpellata,1,0,0,0,0,0,0,1
Erechtites diversifolius,0,1,0,0,0,0,0,0
Erechtites glomeratus,0,1,0,0,0,0,0,0
Erechtites hieracifolia,0,1,0,0,0,0,0,0
Erechtites hieraciifolius,0,1,0,0,0,0,0,0
Erechtites hispidulus,0,1,0,0,0,0,0,0
Erechtites kermadecensis,0,1,0,0,0,0,0,0
Erechtites minimus,0,1,0,0,0,0,0,0
Erechtites quadridentatus,0,1,0,0,0,0,0,0
Erechtites scaberulus,0,1,0,0,0,0,0,0
Erechtites sonchoides,0,1,0,0,0,0,0,0
Erechtites tenuiflorus,0,1,0,0,0,0,0,0
Erechtites wairauensis,0,1,0,0,0,0,0,0
Eremochloa ophiuroides,0,0,0,0,1,0,0,1
Eremophila debilis,1,0,0,0,0,0,0,1
Eremophila glabra,1,0,0,0,0,0,0,1
Eremophila longifolia,1,0,0,0,0,0,0,1
Eremophila maculata,1,0,0,0,0,0,0,0.166666666666667
Eremophila sturtii,0,1,0,0,0,0,0,0
Eremospatha cabrae,1,0,0,0,0,0,0,1
Eremospatha macrocarpa,1,0,0,0,0,0,0,1
Eremospatha wendlandiana,1,0,0,0,0,0,0,1
Eriachne helmsii,0,1,0,0,0,0,0,0
Eriachne mucronata,0,1,0,0,0,0,0,0
Eriachne obtusa,0,0,0,0,1,0,0,1
Eriachne pulchella,0,1,0,0,0,0,0,0
Erianthemum dregei,1,0,0,0,0,0,0,1
Erianthemum ngamicum,1,0,0,0,0,0,0,1
Erianthemum nyikense,1,0,0,0,0,0,0,1
Erianthemum schelei,1,0,0,0,0,0,0,1
Erianthemum taborense,1,0,0,0,0,0,0,1
Erianthemum virescens,1,0,0,0,0,0,0,1
Erica arborea,0,1,0,0,0,0,0,0
Erica arborescens,0,1,0,0,0,0,0,0
Erica australis,0,1,0,0,0,0,0,0
Erica ciliaris,0,1,0,0,0,0,0,0
Erica cinerea,0.25,0.75,0,0,0,0,0,0.25
Erica erigena,0,0,0,1,0,0,0,0
Erica manipuliflora,0,1,0,0,0,0,0,0
Erica multiflora,0,1,0,0,0,0,0,0
Erica reunionensis,0,1,0,0,0,0,0,0
Erica scoparia,0,1,0,0,0,0,0,0
Erica tetralix,0.132352941176471,0.470588235294118,0,0.132352941176471,0,0.264705882352941,0,0.215311004784689
Erica umbellata,0,1,0,0,0,0,0,0
Erica vagans,0,1,0,0,0,0,0,0
Ericameria nauseosa,0,1,0,0,0,0,0,0
Erigenia bulbosa,0,0,0,1,0,0,0,0
Erigeron acris,0,1,0,0,0,0,0,0
Erigeron alpinus,0,1,0,0,0,0,0,0
Erigeron annuus,0.142857142857143,0.285714285714286,0.142857142857143,0,0.142857142857143,0.142857142857143,0.142857142857143,0.625
Erigeron atticus,0,1,0,0,0,0,0,0
Erigeron bonariensis,0,1,0,0,0,0,0,0
Erigeron canadensis,0.0555555555555556,0.611111111111111,0.0555555555555556,0,0,0.222222222222222,0.0555555555555556,0.409090909090909
Erigeron karvinskianus,0.5,0.5,0,0,0,0,0,0.5
Erigeron neglectus,0,1,0,0,0,0,0,0
Erigeron philadelphicus,0,1,0,0,0,0,0,0
Erigeron schleicheri,0,1,0,0,0,0,0,0
Erigeron strigosus,0,1,0,0,0,0,0,0
Erigeron sumatrensis,0,1,0,0,0,0,0,0
Erigeron uniflorus,0,1,0,0,0,0,0,0
Erinus alpinus,0,1,0,0,0,0,0,0
Eriobotrya fragrans,1,0,0,0,0,0,0,1
Eriobotrya japonica,1,0,0,0,0,0,0,1
Eriochloa punctata,0,0,0,1,0,0,0,0
Eriochloa villosa,1,0,0,0,0,0,0,1
Eriocoelum macrocarpum,1,0,0,0,0,0,0,1
Eriogonum trichopes,0,1,0,0,0,0,0,0
Eriolobus florentinus,1,0,0,0,0,0,0,1
Eriolobus trilobatus,1,0,0,0,0,0,0,1
Eriophorum angustifolium,0,0.714285714285714,0,0.285714285714286,0,0,0,0
Eriophorum chamissonis,0,1,0,0,0,0,0,0
Eriophorum gracile,0,1,0,0,0,0,0,0
Eriophorum latifolium,0,0.671428571428571,0,0.328571428571429,0,0,0,0
Eriophorum scheuchzeri,0,1,0,0,0,0,0,0
Eriophorum vaginatum,0,0.745762711864407,0,0.254237288135593,0,0,0,0
Eriostemon australasius,0,0,0,0,0.5,0,0.5,0.5
Eriotheca candolleana,0,1,0,0,0,0,0,0
Eriotheca crassa,0,1,0,0,0,0,0,0
Eriotheca discolor,0,1,0,0,0,0,0,0
Eriotheca globosa,0,1,0,0,0,0,0,0
Eriotheca gracilipes,0,1,0,0,0,0,0,0
Eriotheca longipedicellata,0,1,0,0,0,0,0,0
Eriotheca longitubulosa,0,1,0,0,0,0,0,0
Eriotheca loretensis,0,1,0,0,0,0,0,0
Eriotheca macrophylla,0,1,0,0,0,0,0,0
Eriotheca pentaphylla,0,1,0,0,0,0,0,0
Eriotheca roseorum,0,1,0,0,0,0,0,0
Eriotheca surinamensis,0,1,0,0,0,0,0,0
Erisma bicolor,0,1,0,0,0,0,0,0
Erisma blancoa,0,1,0,0,0,0,0,0
Erisma bracteosum,0,1,0,0,0,0,0,0
Erisma calcaratum,0,0,0,1,0,0,0,0
Erisma floribundum,0,1,0,0,0,0,0,0
Erisma fuscum,0,1,0,0,0,0,0,0
Erisma gracile,0,1,0,0,0,0,0,0
Erisma japura,0,1,0,0,0,0,0,0
Erisma laurifolium,0,1,0,0,0,0,0,0
Erisma micranthum,0,1,0,0,0,0,0,0
Erisma nitidum,0,1,0,0,0,0,0,0
Erisma splendens,0,1,0,0,0,0,0,0
Erisma uncinatum,0,1,0,0,0,0,0,0
Eritrichium nanum,0,1,0,0,0,0,0,0
Erodium acaule,0,1,0,0,0,0,0,0
Erodium botrys,0,0.2,0,0,0,0,0.8,0
Erodium brachycarpum,0,0,0,0,0,0,1,0
Erodium chium,0,1,0,0,0,0,0,0
Erodium ciconium,0,0.5,0,0,0.5,0,0,0.25
Erodium cicutarium,0.0740740740740741,0.148148148148148,0.0740740740740741,0.111111111111111,0.0740740740740741,0.185185185185185,0.333333333333333,0.470588235294118
Erodium crassifolium,0,0,0,0,1,0,0,0.333333333333333
Erodium crinitum,0,0,0,0,0,1,0,0.153846153846154
Erodium glandulosum,0,0,0,0,1,0,0,1
Erodium laciniatum,0,0,0,0,1,0,0,1
Erodium lebelii,0,0,0,0,0,1,0,1
Erodium malacoides,0,0.5,0,0,0,0.5,0,0.5
Erodium moschatum,0,0,0,0,0,0.142857142857143,0.857142857142857,0.0625
Erodium touchyanum,0,0,0,0,1,0,0,1
Erucaria pinnata,0,0,0,0.833333333333333,0.166666666666667,0,0,0.1
Erucaria rostrata,0,0,0,1,0,0,0,0
Erucastrum gallicum,0,1,0,0,0,0,0,0
Erucastrum nasturtiifolium,0,1,0,0,0,0,0,0
Erucastrum supinum,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0.666666666666667
Erycibe coccinea,1,0,0,0,0,0,0,1
Eryngium alpinum,0,0.5,0,0,0,0.5,0,0.5
Eryngium campestre,0,0.3,0.1,0.1,0.1,0.4,0,0.714285714285714
Eryngium creticum,0,1,0,0,0,0,0,0
Eryngium ebracteatum,1,0,0,0,0,0,0,1
Eryngium maritimum,0,0.428571428571429,0,0.214285714285714,0,0.357142857142857,0,0.368421052631579
Eryngium planum,0,0,0,0,0,1,0,1
Eryngium vesiculosum,0,1,0,0,0,0,0,0
Erysimum cheiranthoides,0.666666666666667,0,0,0,0,0.333333333333333,0,0.625
Erysimum cheiri,0,0.0186915887850467,0,0,0,0.981308411214953,0,0.0692520775623269
Erysimum crepidifolium,0,0,0,0,0,1,0,0.5
Erysimum marschallianum,0,0,0,0,0,1,0,0.5
Erysimum odoratum,0.222222222222222,0,0,0.222222222222222,0,0.555555555555556,0,0.5
Erysimum repandum,0,0,0,0,0,1,0,0.5
Erysimum sylvestre,0,1,0,0,0,0,0,0
Erysimum virgatum,0,1,0,0,0,0,0,0
Erythranthe guttata,0.05,0.9,0,0.05,0,0,0,0.00769230769230769
Erythranthe moschata,0,1,0,0,0,0,0,0
Erythrina amazonica,1,0,0,0,0,0,0,1
Erythrina costaricensis,0,0,1,0,0,0,0,1
Erythrina dominguezii,1,0,0,0,0,0,0,1
Erythrina fusca,0.5,0,0,0.5,0,0,0,0.5
Erythrina goldmanii,0,0,1,0,0,0,0,1
Erythrina mitis,1,0,0,0,0,0,0,1
Erythrina poeppigiana,0.666666666666667,0,0,0.333333333333333,0,0,0,0.875
Erythrina stricta,0,1,0,0,0,0,0,0
Erythrina subumbrans,0,1,0,0,0,0,0,0
Erythrina ulei,1,0,0,0,0,0,0,1
Erythrina variegata,0,0.285714285714286,0,0.714285714285714,0,0,0,0
Erythrina velutina,1,0,0,0,0,0,0,1
Erythrina verna,1,0,0,0,0,0,0,1
Erythrina vespertilio,1,0,0,0,0,0,0,1
Erythrococca angolensis,1,0,0,0,0,0,0,1
Erythrococca atrovirens,1,0,0,0,0,0,0,1
Erythrococca berberidea,1,0,0,0,0,0,0,1
Erythrococca kirkii,1,0,0,0,0,0,0,1
